Unnamed: 0,image,label,texts
2564,rumor_images/834e0e98jw1dvv65hw2odj.jpg,0,"At 2:34 this morning, a magnitude 4.8 earthquake occurred in Dongyuan County, Heyuan City, Guangdong. At 04:00 on the 16th,"
2565,rumor_images/0069a1FAgw1evwnzrsfgmj308c0b4aag.jpg,0,"Clear, Wahaha Ad Calcium Milk, Future Star, QQ Star, Beautiful Juoperative Fruit Milk Pineapple flavor. All contain Botox. Emergency recall."
2566,rumor_images/ad105185gw1ev13p237fej20ku112n2b.jpg,0,"I hope that the national media can report a real casualties, the cause of the explosion, the solution, and the future precautions. I can only use the channel of WeChat public welfare"
2567,rumor_images/005C4mPRjw1ev1loh0ygnj318g0t27a7.jpg,0,"However, 12 people were reported to the country for sacrificing the country and for the people. Do you think of the feelings of the family members of the firefighters?"
2568,rumor_images/5f15afbdjw1e4fqsdmb47j20ku0d0q6d.jpg,0,"The ""Jinling Thirteen Sisters"" made by the Chinese is zero in the box office of the Japanese ghost. Please do n’t enter the theater on May 13th"
2569,rumor_images/005EFXUIjw1es4wu8o8axj30hs0np0u1.jpg,0,Maternal and Child Health Hospital reminds you not to drink crooked and crooked milk drinks with additives.
2570,rumor_images/67bc7941jw1dzlfbdjn7hj.jpg,0,Sichuan Tibetan districts need clothes and shoes of 410 -year -old children.
2571,rumor_images/69651e62jw1etc3lykviuj20f00qo3zn.jpg,0,"The clue remuneration is 1 million help spread. This morning, a young boy in his ten -year -old was abducted near the Splendid Garden Community in Datang Town"
2572,rumor_images/4ee36f05gw1ejk794o4h2j20ak0bimxp.jpg,0,"Mainland police have mastered a list of 120 artists, and also locked 2 C and 1 male star. It is reported that Fang Zu named himself for self-protection to provide inside"
2573,rumor_images/b2b2d8acgw1e3x2pfl03uj20c80kc0te.jpg,0,"The Ya'an earthquake in Sichuan, a girl named Xu Jing, 21 years old, was killed. Please return to the People's Hospital of Shuicheng County, Ya"
2574,rumor_images/eb458ab5jw1eqww4er2ppj20p018gh3h.jpg,0,"Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AdCalcium milk, Dumex, and beautiful juice fruit pineapple flavor contain botulinum bacteria."
2575,rumor_images/a6f494e8jw1e7bfixdojgj20np0hs0te.jpg|rumor_images/a6f494e8jw1e7bfizl7gbj20np0hs0tn.jpg,0,"A Chinese tourist was traveling in Thailand, he drank cola after eating a lot of durian, causing caffeine poisoning blood pressure to surge. As a result, it caused sudden heart disease"
2576,rumor_images/90a9ac16jw1ex7sc1xl7qj20hs0np0yi.jpg,0,"Our school needs children's clothes, new and old. The Ali area of Tibet is the highest altitude area in the world. Is there any old clothes and shoes of children 4 to ten"
2577,rumor_images/7a8fcdbbjw1eo7xasscflj20bm07naaj.jpg,0,Xinhuanet Yunnan Channel was founded in May 2001. Important channels to the world have become the authoritative comprehensive news website.
2578,rumor_images/005JovSxjw1es65rrw72vj30m80go411.jpg,0,"Crooked, Wahaha Ad Calcium Milk, Future Star, QQ Star, Beautiful Juvenile Fruit Milk Granuita. All contain Botox."
2579,rumor_images/a753e64djw1e33fdely18j.jpg,0,"If you receive 371, 372 or 375 -character phone number, do not listen or reply. It is a foreign group that specializes in stealing people's calls and bank information."
2580,rumor_images/4c4fac65jw1e35k7e2jvuj.jpg,0,"Two girls were taken on the train by the trafficker, and were later rescued by the police. At present, in a hospital near Kunming, they have been checked and healthy."
2581,rumor_images/005NDUUTjw1ev32zj1073j30c806j74p.jpg|rumor_images/005NDUUTjw1ev32zja4nsj30c80kdq4q.jpg|rumor_images/005NDUUTjw1ev32ziut1yj30c80kiq4o.jpg|rumor_images/005NDUUTjw1ev32zjj2eoj30bu0gf412.jpg,0,"##This is the truth.Look at it.Everyone.Don't turn on your moving Chinese model, and still have a truth."
2582,rumor_images/c42b9178jw1exmambhsd5j218g0oygw5.jpg,0,"Looking at these sad and mad demolitions, they used the underworld to kill the family of seven. It is said that the local government of Anzheng Taihe County blocked the news.Resistance resistance and resistance .._... Killing and killing these dogs."
2583,rumor_images/627a2951jw1es8qfpkq93j20c80f3gn0.jpg,0,"Friends of children, Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Future Star, QQ Star, Beautiful Sauce Fruit Milk Pineapple"
2584,rumor_images/4c97dba5jw1e25wxcon58j.jpg,0,The Li family and the other four suspects talked to the girl's parents. The victims had agreed to revoke the complaint reconciliation after receiving compensation.
2585,rumor_images/68fbe062jw1eh7msua13bj20dw0dwgog.jpg,0,"There are Luowei/Golden Retriever/German -Demu/Tuyou/Fan Dog. There is a dog killing field in Qitai, Nanchang"
2586,rumor_images/7f1e8fbbgw1ewnpiboaqrj20c80c8dh9.jpg,0,"[Lonely hero!] The United Nations Security Council voted on the Korean government's serious violations of human rights: ""Please raise your hand from opposition."""
2587,rumor_images/5d16a630jw1e2ztx749ugj.jpg,0,"@: Henan officials threw the children of the demolished households downstairs, and the father collapsed on his knees!(You delete it again, I'll post again, everyone turns it!)"
2588,rumor_images/62ebe55cgw1e3vubboi91j20md06kn06.jpg,0,"@Bule-H: Brex, help forward, a middle school student named Zhou Yu stick, 17 years old, please return to Pingshan County Hospital, mother. @"
2589,rumor_images/8f66a618jw1es4wtcfjpcj20gv0u00ux.jpg,0,"Maternal and Child Health Hospital reminds you, please do not drink crooked and crooked milk drinks with additives. There are more and more children who have leukemia."
2590,rumor_images/b5c1ef57jw1dziruumma6j.jpg,0,Sichuan Tibetan districts need clothes and shoes of 410 -year -old children.
2591,rumor_images/7043e35ejw1dwnuf8kmmej.jpg,0,"Zhang Lingfu often inspected everywhere in Nanjing. Passers-by sent him the nickname ""Commander"""
2592,rumor_images/78a5e172jw1e0hs91vsovj.jpg,0,"Coca -Cola admits that its (fruit orange) contains the disabled pesticide ""multi -bacterial spirit"" Multiococcus spirit can cause cancer such as cerebral palsy and liver tumor"
2593,rumor_images/813cfa3djw1dwssamlplzj.jpg,0,"""Sadoko"" 3D shot by Japan will be on September 12 ... O webpage link (from @ )"
2594,rumor_images/4bfe2c7cjw1dwmxx2uptgj.jpg,0,"'I like to watch movies, but this time, I want to show attitude, ‘refusal’ -have nothing to do with the movie'"
2595,rumor_images/6c7a550djw1ewmy6m5aqtj20hn0aut97.jpg,0,"Japanese vehicles are doubled. If you have any questions, you can reverse?"
2596,rumor_images/871cfa69gw1dvh7q61vqdj.jpg,0,"American Richard Sears, Uncle of Chinese Characters, spent all savings and 20 years, and systemic research on Chinese characters that can not make a penny. His visa expires and faces the predicament of"
2597,rumor_images/005Jt81njw1enrtsralnjj30k00awmy6.jpg,0,"In urgent need of Rh negative blood, the grace of life must be grateful. The patient is now in Huangshi, thank you!"
2598,rumor_images/6aac8ac6jw1e10wl4fgb4j.jpg,0,"Zhou Mou and Beauty Naked bed war (picture) seeking rumors, do not delete."
2599,rumor_images/75b69c05jw1e2ipcz2fcpj.jpg,0,"Li Shuangjiang's son Li Tianyi was arrested for suspected rape. Professor Zhang Aiguo, the leader of Li's 76ers and Vice President of the University of Law,"
2600,rumor_images/50f2f4f4jw1eoz3kw5xcrj20go0goacz.jpg,0,"The judge is not raised, Li Yan is not saved not to treat it in the dog's belly! Li Ye will remember the next time. I am watching [Reading of Political and"
2601,rumor_images/6db20bcegw1dvgybr1qfoj.jpg,0,"A temple in Kunming, Yunnan launched a magical business. As long as you add 500 yuan more when you are over the undead of your relatives, you can ensure that the soul"
2602,rumor_images/4af2c5c3jw1e4p6yyjcr1j20fg0hs75q.jpg,0,"Hong Kong said that the inflatable rhubarb duck was unfortunately exploded in Hong Kong. It was caused by Hu Mou, a tour group in Shenyang in the mainland. Hu threw"
2603,rumor_images/88d3864dtw1e3w57xjrxrj20q40hedlt.jpg,0,"A magnitude 7.0 earthquake occurred in Lushan County, Ya'an, Sichuan today. At least 78 people were killed as of 16:00, and more than"
2604,rumor_images/8fb3ed8cjw1e1po0nmt8cj.jpg,0,"During the Spring Festival, I hope that friends should not drink too much and stay up late. Only life is only once, and God will not give you a chance to make up for"
2605,rumor_images/ae36e84djw1ejutgmqtxdj20oy18g7dt.jpg,0,@ @
2606,rumor_images/5854eeb4gw1dzzatfq68oj.jpg,0,"Lei Zhengfu, Secretary of the former District Party Committee of Beibei District, Chongqing City, and Shan Zengde, deputy director of the Shandong Provincial"
2607,rumor_images/005T9CJMjw1ep6s2s2yiaj30f00ie750.jpg|rumor_images/005T9CJMjw1ep6s2rykpjj3064064dfq.jpg,0,A little girl had to end her life because the adults did not take off the charger from the plug -in board after charging. diffusion!IntersectionIntersectionlearn a lesson!
2608,rumor_images/731f4e7ftw1dya1advttgj.jpg,0,"""CCTV"" is mainly anti -American -named Song Xiaojun, relying on the book ""China Unhappy"", deceived applause from the patriotic thief, and also cheated the patriotic"
2609,rumor_images/994bd9fejw1e61oxvopcuj20bi06jgm8.jpg,0,"The U.S. military has been looking for the remains of the US soldiers in Cambodia, Vietnam, Laos, and the missing US military soldiers. Anyone who only needs to find the"
2610,rumor_images/9b53a516jw1e0hunhj2rgj.jpg,0,"Coca -Cola admits that its (fruit orange) contains the disabled pesticide ""multi -bacterial spirit"" Multiococcus spirit can cause cancer such as cerebral palsy and liver tumor"
2611,rumor_images/bb694080jw1eqza2po1q2j20de0hsdie.jpg,0,"Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Domezi, Abbott, Meisu SourceFruit milk is pretty pineapple flavor."
2612,rumor_images/896444d4jw1dxs38bem1ej.jpg,0,"A bank staff received a text message ""Please remit money to the designated account!"" He deducted 2 yuan from the account account for each time the account was exported."
2613,rumor_images/ab114cf6gw1dvoezeeepdj.jpg,0,"If the London Olympics end, the Chinese team can still rank first on the gold medal list, and now decide: Participate in reposting this Weibo and pay attention to@"
2614,rumor_images/913a7f0bjw1e0iuv20if9j.jpg,0,"Hong Kong Foodweed Department is understanding this incident. Experts point out that, like pesticides, it has the greatest impact on the brain. It can be paralyzed and can cause cancer to not"
2615,rumor_images/691ae21djw1ee1ezb3uqxj20a80dcgls.jpg|rumor_images/691ae21djw1ee1ezbmitij20hs0fsgom.jpg,0,"When you see this kind of clothes, you can escape, and then call the police."
2616,rumor_images/77b68c93jw1ev12i8y3yyj20f00qo0uv.jpg|rumor_images/77b68c93jw1ev12i95oioj20f00qo0ub.jpg|rumor_images/77b68c93jw1ev12i9feg9j20f10qoq4j.jpg|rumor_images/77b68c93jw1ev12i9xflyj20f00qowfq.jpg|rumor_images/77b68c93jw1ev12ia8l1aj20f00qojt3.jpg|rumor_images/77b68c93jw1ev12iadxqnj20f00qo75i.jpg|rumor_images/77b68c93jw1ev12iarl3zj20hs0dcmyi.jpg|rumor_images/77b68c93jw1ev12iavsu9j20f00qojsa.jpg|rumor_images/77b68c93jw1ev12i83rrkj20f00qoabx.jpg,0,I am not sure of the true text. I only know that I am very touched. I just hope that people can do what they should do.
2617,rumor_images/005OtyWejw1etj3sqw3jsj30hs0hsju3.jpg,0,A three-year-old girl was abducted near the century home community. The little girl could say her father's mobile phone number.
2618,rumor_images/86f71444jw1e4dl2jjqaaj20bc0dsdge.jpg,0,The average distribution of people is about 1.05 million. Can you donate a total of 1.53 million Samsung Apple Foxconn three companies in the total population of Ya'an.
2619,rumor_images/0065y37ojw1etffto714ej30e80e8dg5.jpg,0,The clue remuneration is 1 million help spread. The little boy could say that his name Wang He was taken away by a man in his forties.
2620,rumor_images/b8940571jw1e77lwj3uboj20hs0qo418.jpg,0,A three -year -old girl was abducted near Shenzhen Longhua Gongfa Supermarket. The little girl could accurately say her dad's mobile phone number.
2621,rumor_images/a36f8c4cjw1dzhdq1ws46j.jpg,0,"Sichuan Tibetan District needs clothes and shoes of 410 -year -old children. If there is no appropriate, it is okay."
2622,rumor_images/87382573tw1dz4xrafyjfj.jpg,0,"First person in Chinese medicine Gao Jingde was picked up in the police station in Beijing, and he died strangely after 3 days. Zhao Pu almost was dismissed for a few months of"
2623,rumor_images/4d246ef7jw1elmjdd8hftj206t091aaj.jpg,0,The time for flowing into China is ten days earlier than the expert estimate. Everyone must remind the children and family to wash their hands at any time. Do not eat street stalls and open
2624,rumor_images/538c4213gw1e4ld3d6xrtj20qe0gvtcl.jpg,0,"Xie Sanxiu hugged her daughter with eye cancer and kneeling forward. A netizen named ""Guangzhou's rich man"" said that if she hugs her children from Guangzhou"
2625,rumor_images/6a77ebb7jw1ev20xqv7b1j20p018g7ag.jpg|rumor_images/6a77ebb7jw1ev20xs68zuj20p018gn48.jpg|rumor_images/6a77ebb7jw1ev20xtc6o9j20p018gafx.jpg|rumor_images/6a77ebb7jw1ev20xu2excj20p018gn18.jpg|rumor_images/6a77ebb7jw1ev20xpoo9hj20p018gq7s.jpg|rumor_images/6a77ebb7jw1ev20xuob6vj20hs0qotbj.jpg,0,##Only the truth that Tianjin talents know. The number of deceaseds has the most conservative and has thousands of people.Let the deceased rest!
2626,rumor_images/5e447600tw1e36r3ovujbj.jpg,0,"The discount of buying a half-price train ticket with the student ID will be cut off at the end of this month. From April, students from colleges and universities have been unable to"
2627,rumor_images/d12c3162jw1e7v4xyz0w5j20c80f5jsz.jpg,0,"Yanyi Cao 34 is a self -red powder woman from Fushun Qingyuan, China. ""Can't stop us vomiting the truth!"" she says."
2628,rumor_images/0065tktojw1erwv3spprcj30sg0hs764.jpg,0,"The 3D ""Sadoko"" shot by Little Japan will be released on May 12 in mainland China. May 12 is the anniversary of the Nanjing Massacre."
2629,rumor_images/8308ef1bjw1e3eswqtf0hj.jpg,0,Zhang Corrupted 460 million bribes! Collect the underworld drug trafficking of drugs to open a casino! Forced girl prostitution! There are three second -grandmother who raised eight young girls
2630,rumor_images/89df55e9jw1dz9i2x5l4wj.jpg,0,"Park Zaishang, popular in ""Jiangnan Style"", has recently received invitations to the Spring Festival Gala. The latest performance fee given 100,000 yuan for a minute."
2631,rumor_images/005M8cjcjw1ev0ra8h4kdj30gy04ddfw.jpg,0,"Some & quot; people & quot; obviously are scholars with identity, but they are always known as ""dog hybrids"". Do you know why?2 Beijing · Renmin University"
2632,rumor_images/9d143e39jw1evpkediyoij20af0hf0v5.jpg,0,Japanese Prime Minister Shinzo Abe officially announced his resignation!O web link
2633,rumor_images/73533dbejw1ej2es06joyj20hs0ns0zl.jpg,0,"There are Luowei, Golden Retriever, German Mu, VIPs, Chihua Was, Tu Dog, Fan Dog, and a dog killing dog in the Huangpu"
2634,rumor_images/4c97dba5jw1e8e4gyvhj5j20bs0h00u9.jpg,0,"[No one can live to 10,000 years?] Talking about rumors, no rumors, are you okay?"
2635,rumor_images/6f46e45ajw1e5nsnm7xs4j20dc0hsdgn.jpg,0,"Experimental method: Find the freshest cherry, put in a transparent glass, pour the salt of the water, and see these maggots drill out from the intact epidermis"
2636,rumor_images/0066PPE4jw1ervoyb5eeaj30bu0bydgc.jpg,0,"Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha Ad CalciumMilk, Future Star, QQ Star, Beautiful Juoyuan Fruit Milk Milk Young"
2637,rumor_images/627d124cjw1dzpd079i4rj.jpg,0,"The Quanzhou Police Department of Fujian Province caught several trafficking children criminal gangs. Because he was still young, he couldn't say the detailed address of his home and the phone call"
2638,rumor_images/66e6ab9cjw1ejmdyd3b16j20fa0bb0t4.jpg,0,@ @KAI is still in the detention center due to drug abuse incidents.
2639,rumor_images/72a40970jw1e7a9l8beadj20c80efjrt.jpg,0,"Madecapoma mature glucose, fructose, sucrose, carotene, vitamin C, alcoholic acid, citric acid, apple acid, etc.Nutritional value is also high."
2640,rumor_images/bc5d3e68jw1eh5d8tupcoj20c70go0uo.jpg,0,"""Comprehensive Law Enforcement"" was in action to hit a small merchant with two children in fish selling fish. The younger son behind the hawker also fell to the ground together, and"
2641,rumor_images/6706b7d0tw1e2j5aspdqwj.jpg,0,"Li Shuangjiang's son Li Tianyi was arrested for suspected rape. Professor Zhang Aiguo, the leader of Li's 76ers and Vice President of the Law University, said"
2642,rumor_images/6a6500dbtw1e3eujccxfwj.jpg,0,"How is this going?IntersectionWhat's wrong with Uncle Benshan,@"
2643,rumor_images/68bc4673gw1dz6b7cvb3kj.jpg,0,"@-Ning Death Unyielding- Xie Dinghe, a literary expert of the country. According to news reports of officials and ordinary women, if you use the words ""�"
2644,rumor_images/005GHtogjw1ev1dnifechj30ci0m80u3.jpg|rumor_images/005GHtogjw1ev1dnii2lzj30hs0vltai.jpg|rumor_images/005GHtogjw1ev1dnj0kdaj30hs0vlaci.jpg|rumor_images/005GHtogjw1ev1dnj4mbbj30ee0kqmz4.jpg|rumor_images/005GHtogjw1ev1dnje76gj30hs0hs0tu.jpg|rumor_images/005GHtogjw1ev1dnkp4tbj30f00qodi4.jpg|rumor_images/005GHtogjw1ev1dnl4z5tj30f00qon03.jpg|rumor_images/005GHtogjw1ev1dnltqmdj30f00qo75y.jpg|rumor_images/005GHtogjw1ev1dnm11eej30hs0vldi9.jpg,0,Is it not worthwhile to have the lives of those children and the people? You have to order people to use life to rescue. Is this the sadness of the system?
2645,rumor_images/6bf9e0d9gw1dxx1u0nj32j.jpg,0,"Crossing red lights, 6 points, penalties for 100 yuan. Drunk driving, you must not get a driver's license within 5 years. Do not tie the seat belt, write 3"
2646,rumor_images/5f42dcb3jw1e2jdr6f50ij.jpg,0,Screenshot!IntersectionIntersection@Zhengzhou Evening News: The lawyer said that Li Tianyi had a relationship with the woman's first relationship.Even the paper media have been sent. Is there really such legal provisions?Which lawyer gives popular science!@ @
2647,rumor_images/63e10c60jw1dz47d6ibgzj.jpg,0,"More than 10 knives in Li Xiang, a reporter who broke the ditch oil, was killed. The first person in Chinese medicine, Gao Jingde, was taken away in Beijing."
2648,rumor_images/bf7e1018jw1esopa7ykdmj20sg0e8abt.jpg,0,"The 301 Hospital of the Chinese People's Liberation Army will perform surgery for rural children 0-14 on December 15, 2015 for free."
2649,rumor_images/6aba5258jw1dvx8skdy0dj.jpg,0,"A girl in India has eleven children, and it turns out that she can really have a football team!"
2650,rumor_images/70a9843ejw1du840x3lijj.jpg,0,"As long as three steps, you can retrieve you delete and empty the recovery stations (transfer)"
2651,rumor_images/c08986c0jw1ermhtnrsi8j20m80bbwgu.jpg,0,"Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Future Star, QQ Star, Beautiful Juoyuan Fruit Milk Pineapple flavor"
2652,rumor_images/6363b9e1jw1ek7qiepyupj20c80c8dgv.jpg,0,"When squatting up again, there will often be darkness in front of me and dizziness. Medically, it is called orthopedic hypotension. The latest research at the University"
2653,rumor_images/eddfc413jw1evqr80zetqj20ds07sjrp.jpg,0,Japanese Prime Minister Abe announced his resignation today
2654,rumor_images/005wYb2Gjw1ev1ukj6m7vj30cj0m83zu.jpg|rumor_images/005wYb2Gjw1ev1ukji9lxj30m80etgny.jpg|rumor_images/005wYb2Gjw1ev1ukjslwzj30ez0m8jtm.jpg|rumor_images/005wYb2Gjw1ev1ukk4mk3j30f00qodgz.jpg|rumor_images/005wYb2Gjw1ev1ukklkmwj30f00qomyp.jpg|rumor_images/005wYb2Gjw1ev1ukkq4adj30cj0m8gmj.jpg|rumor_images/005wYb2Gjw1ev1ukkyovkj30et0m8gmz.jpg|rumor_images/005wYb2Gjw1ev1uklj0fyj30f10qowgo.jpg|rumor_images/005wYb2Gjw1ev1uklhmjrj30cj0m8gmr.jpg,0,#& & & & Nbsp; & nbsp;2 Yingkou · Stadium
2655,rumor_images/736f0c7ejw1evkobcpirtj20dc07kwfp.jpg,0,"After being killed on the top of his own building, his son drove into several urban management. Guangxi Nanning Jiji Village was demolished. Mercedes -Benz boss and his son were"
2656,rumor_images/89198e71jw1e3mq5r4md0j.jpg,0,"At present, the ""Milk Festival"" is being applied. Within three days, the top of the local woman wearing will only cover one side of the breast, and the other side"
2657,rumor_images/756f3842jw1e6q00d01ipj20bu0hs0to.jpg,0,"A child in the car cried hard, about 3-4 years old, a bit like a girl who was lost in Runfa. I hope everyone will forward it soon, hoping to"
2658,rumor_images/df18328bjw1eo7p5rgzg8j209a05xgls.jpg,0,"The old lady's counter was rejected by 500 yuan: then 200 million, ""Auntie, do your family recruit daughter -in -law?"""
2659,rumor_images/809d717cjw1e3peudux97j.jpg,0,"The little beauty knocked down the big general. Wang Shouye, deputy commander of Chuanyuan Navy, was planted in her hands."
2660,rumor_images/7e848a37tw1e5fr4uypi8j20c808bmxx.jpg,0,Zheng Mouyan's photo of Yan'an's female town management was exposed. Netizens also made a phone call and announced their QQ number: 197462xx.
2661,rumor_images/59310beetw1dv5eoj4e8vj.jpg,0,"Some netizens said that they went out this morning and saw a lot of cars on the roadside because of yesterday's heavy rain. Many cars were posted on the ticket, and there was"
2662,rumor_images/6e6d8619jw1dwt0txxipoj.jpg,0,"Since the Diaoyu Islands determined that China is China, it is dead. Isn't it educating us from childhood not to forget national shame?"
2663,rumor_images/6370ddffjw1e2m11rjhc0j.jpg,0,"Li Shuangjiang's son has 72 lawyers, all nb, saying that Li Tianyi was the first person to infringe the woman, so it cannot be regarded as rape,"
2664,rumor_images/89d94e0cjw1es858l4wfxj20p018g465.jpg,0,"WangziMilk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Future Star, QQ Star, Beautiful Juvenile Fruit Milk Pineapple flavor"
2665,rumor_images/73551921jw1ee8pk3oskqj20bu0hs0vr.jpg|rumor_images/73551921jw1ee8pk8z2ttj20bu0hsjs3.jpg|rumor_images/73551921jw1ee8pkmic7pj20bu0hsq3s.jpg,0,The hope sent out from the circle of friends is true
2666,rumor_images/6bb61b7cjw1ev4yetpadkj20dk0hsdgq.jpg,0,"## Change the career in your next life, marry your favorite girl, and go back to your warmest home ... the heroes go well ..."
2667,rumor_images/005TOa3Gjw1ev3qiso4s0j30m80dyzl7.jpg|rumor_images/005TOa3Gjw1ev3qitvu23j30cj0m8q4d.jpg|rumor_images/005TOa3Gjw1ev3qiuz7fnj30ci0m8q4a.jpg|rumor_images/005TOa3Gjw1ev3qiwed1fj30f00qoq4f.jpg|rumor_images/005TOa3Gjw1ev3qix5opuj30f00qo0u1.jpg|rumor_images/005TOa3Gjw1ev3qiyqfh1j30f00qomyq.jpg|rumor_images/005TOa3Gjw1ev3qizo0dvj30f00qodhu.jpg,0,"### ## #Deception, insulting to IQ and trample on personality, are these lives dead?"
2668,rumor_images/757f21e9gw1dx0o4oegzgj.jpg,0,"Colleagues said that Laojia Changsha did not let him ""disappointed.""I comforted him, and we also sacrificed the slogan ""Broken Japan and destroy beauty""."
2669,rumor_images/67b81719jw1dybsrmdtbnj.jpg,0,"Ask for the old clothes and shoes of the four -year -old children, just wash it. Because there are few people donated, the child of the school is very lacking in the"
2670,rumor_images/6c8557edjw1esolaboy1bj20bs0gogm1.jpg,0,"The 301 Hospital of the Chinese People's Liberation Army will perform surgery for rural children 0-14 on December 15, 2015 for free. Raise your hand and pass on love."
2671,rumor_images/938e452bjw1e3w6jfq8pej20c80epgnv.jpg,0,"In the absence of medicine, the patients with thin injuries in the patient can quickly heal and swell in the wound. Potato juice for patients can also quickly supplement energy."
2672,rumor_images/c08b1138tw1e2yty6dezqj.jpg,0,One of his sons' father is the official who has the right to have money to death and be able to hold them to appeal. The family was forced to install the camera and eaves
2673,rumor_images/b938d204jw1ep7kquvyyfj20tz0hs76y.jpg,0,"The video shows that through infrared night vision plus laser aiming positioning, close -range aerial martial arts fired, just like playing games. The goal is very clear, and the target seems to"
2674,rumor_images/c9b4c880jw1emugythhsrj20b407e0sx.jpg,0,"Li Hai, a veteran of the Anti -Japanese War, was 96 years old. He joined the army in 39 years to the 15th Army and 64th Division and 192 Regiment."
2675,rumor_images/006114oujw1esx6we0ldmj30zk0k0qbo.jpg,0,"If you receive a call from this beginning, don't pick up because it will directly deduct you 100 to 500 yuan. They are criminal groups who specialize in stealing other people's calls from"
2676,rumor_images/8d16a6a6jw1dzmk3d8d84j.jpg,0,"At 19:00 on December 7, a young man with a high -tech zone raped another man. The murderer is a landscape designer, and he should be dissatisfied with multiple changes to"
2677,rumor_images/a9765776jw1erb8emi89lj20p018gjyf.jpg,0,"The clue remuneration was 100,000 to help spread. The little girl could say that her dad's mobile phone number was held by a 40 -year -old man from a"
2678,rumor_images/65f02837jw1ev14xcz0l2j20gq0qowh5.jpg|rumor_images/65f02837jw1ev14xds7axj20dc0hsq5w.jpg,0,"Three full -time teams of the dock rushed to the scene to save. At around 23:30, the scene exploded. At least 180 people were killed."
2679,rumor_images/5ec69cfdjw1dz1co3mxcxj.jpg,0,Yueda's babies jumped off the building in the inpatient building and died after the rescue.
2680,rumor_images/4ddf4323jw1ee1i6wosi0j20k20hsdj4.jpg,0,"It is abominable to recognize them, and it will be punished by the worst of civilians.(Turn online)"
2681,rumor_images/663706e9gw1egxtgaz65ij208c0ev3zp.jpg,0,"The derailment is called Huang Haibo, the drug is called Li Daimo, but only Zhang Moumou!"
2682,rumor_images/5b368a54jw1dzja65ntf5j.jpg,0,Just wash it. Sichuan Tibetan districts need clothes and shoes of 410 -year -old children.
2683,rumor_images/49e5ae60jw1e2636llxfqj.jpg,0,EssenceEvery time Tencent Charity will give her a dime!Help this poor old man!
2684,rumor_images/c507c2a3jw1ekna37dxw3j20jx0hdmxv.jpg,0,This medicine has banned children under the age of twelve years old. Do not use Nimei Shuli particles for fever.
2685,rumor_images/504fb56fjw1e260nkvdugj.jpg,0,"Gangsa is a serious criminal crime, which is a case of public prosecution. Li Tian raped the victim, and the money also gang raped the law!"
2686,rumor_images/6e17426djw1e2jki5oalyj.jpg,0,Professor Li Meijin of Public Security University also begged Li Tianyi. She said that Xiaotian was a good child. He was just too naughty. He didn't know how
2687,rumor_images/ac50a5a8gw1dvlv82e0x2j.jpg,0,"If this year's London Olympics end, the Chinese team can still rank first on the gold medal list. Now decide: participate in reposting this Weibo and follow@�"
2688,rumor_images/6b8f200bjw1evtxlaazc8j21400u0n3j.jpg,0,Qq Xingmei Source fruit pineapple flavor. All contain Botox. Now emergency recall.
2689,rumor_images/9b96b303jw1dyrjb2by92j.jpg,0,"Three women in Guangxi, naked on the street to promote naked nakedness or publicity."
2690,rumor_images/7f59d36djw1eddheksxflj20hs0np757.jpg,0,A three-year-old girl was abducted near the Yixin Home District of Zunyi Development Zone. The little girl could accurately say her dad's mobile phone number.
2691,rumor_images/e2015d6ftw1egwgx052aoj20m80kzdho.jpg,0,Bai Yaqian's test site: 013 admission ticket number 204101311. Contact number 15935078941.
2692,rumor_images/8b812ad4gw1e5ug5y588ej20df0akdgp.jpg,0,"Dear masters, come out to see the waterfall, Huang Guoshu dare to say that he is the widest and longest?"
2693,rumor_images/840a7668tw1dvmvtsiutgj.jpg,0,"Anyone who reposted and followed me, everyone sent an iPhone4s+iPad2. If Liu Xiang won the London Olympics gold medal or the Chinese team still kept the gold"
2694,rumor_images/ed90344fjw1enx6zvtquoj20f00qo3z8.jpg,0,"In urgent need of Rh negative blood, the grace of life must be grateful. Help send a life -saving message."
2695,rumor_images/81e7e672jw1es8emz4m2cj20yi1pctlt.jpg,0,"Calcium milk, future star, QQ star, beautiful juice fruit pineapple flavor. All contain Botox. Emergency recall."
2696,rumor_images/7588a894jw1dv70m5x8t3j.jpg,0,Netizens@: I picked up a little boy at the Houjiatang North Bus Station in Changsha at noon. They were three or four years old and were very dirty.
2697,rumor_images/7941ad24jw1ervff2inpfj20c804sjrn.jpg,0,"Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha Ad Calcium Milk, Future Star, QQ Star, Beautiful Sauce Fruit Milk Granuita.All"
2698,rumor_images/98f7cc07jw1ee2gkqvcsij20f00qoaay.jpg,0,"Everyone should go out, is there any people from Xinjiang now come from"
